LABEL,TEXT
1,"pricy customer, your package delivery is on hold. corroborate your address: http://packageconfirm.com/confirm"
0,Yes..gauti and sehwag out of odi series.
0,"You are always putting your business out there. You put pictures of your ass on facebook. You are one of the most open people i've ever met. Why would i think a picture of your room would hurt you, make you feel violated."
0,Reminder: Your wellness checkup appointment is coming up on 4/19/2024.
1,"	Message Important information for O2 user. Today is your lucky day! 2 find out why log onto http://www.urawinner.com there is a fantastic surprise awaiting you"
0,Yes i thought so. Thanks.
1,Congratulations! You've won a $200 endue card to Best Buy. lay claim IT now: http://bestbuywin.com/claim
1,Congrats! You've won a $200 gift card to your favorite restaurant. exact it here: http://restaurantwin.com/claim
1,Your package will be returned unless you avow your information. Click here to verify: http://verifyfake.com/package
0,Just update my delivery preferences. Make sure you do the like to avoid any missed packages.
1,"Medical fume world, boutique, glasshouse For range https://did.li/Kenata"
0,Hey! embody you coming to the climate shift rally this Saturday? Itâ€™s going to be at the park.
0,"Hey, just wanted to remind you about the courier add up today. Don't young lady it!"
0,Thank you for your recent voter registration. Your score has been updated.
0,"Hey, I finally received the travel guide we were waiting for. Sending you the inside information now!"
1,"tomorrow voters !!! To Jerusalem and Hebrew Plaintiffs for the Jerusalem Union led by Yossi Habyro. Put the missive ""A"" in the white note of the council, and Joseph his software in the yellow mayoral note. For removing https://l5k.me/Y3FQZ_loMyH"
1,You have a new notification. View here: https://scamnotification.com
0,Hi! Are we still on for dinner tonight astatine 7? Can't wait to see you!
1,Important: Your subscription is about to expire. regenerate now to avoid interruption: http://fakeupdate.com/renew
1,URGENT: Your flight reservation is incomplete. sodding information technology here: http://flightbooking.com/complete
1,goldviking (29/M) is inviting you to be his friend. Reply YES-762 or NO-762 See him: www.SMS.ac/u/goldviking STOP? Send STOP FRND to 62468
0,You available now? I'm like right around hillsborough &amp;  &lt;#&gt; th
0,thank you for shopping with us. Your loyalty points sustain been updated.
0,Yes ammae....life takes lot of turns you can only sit and try to hold the steering...
0,Thank you for participating inwards our health survey. Your feedback is valuable to us.
0,No problem. Talk to you later
1,Your pet's favorite treats are on sale! Order now at: http://tinyurl.com/430135
0,I just landed and will be home in about an hour. Can't wait to see you and catch up on everything!
0,Your checkup report cost ready. Please review the details sent to your email.
1,URGENT We constitute trying to reach you Last weekends draw shows u have won a£1000 prize GUARANTEED Call 09064017295 Claim code K52 Valid 12hrs 150p pm
0,Your recent purchase of deary supplies let been delivered. We hope your deary enjoys their new goodies!
0,Yeah my usual guy's out of town but there're definitely people around I know
1,Alert: We detected unusual activeness in your environmental group account. Secure it now: http://groupfraud.com/secure
1,park atomic number 49 white blue?Don't forget to tend a fango https://l.pango.co.il
0,"Wait, do you know if wesleys in town? I bet she does hella drugs!"
1,"URGENT! Your mobile number *************** WON a£2000 Bonus Caller prize on 10/06/03! This is the 2nd seek to reach you! predict 09066368753 ASAP! boxful 97N7QP, 150ppm"
1,"Good morning with Israel, here Ayelet throw off I ask that you go out to vote for the Jewish home and clean a broad right -wing government for the State of Israel. We are a dramatic increase in the last few days. There will be no government if the Jewish home will not pass. I also ask that you do not have the Jewish home- the MFA to disappear, this is an important party. Get vote - put B at the ballot box and let's share this formative moment. The Jewish House led by Ayelet throw off For removing https://l5k.me/Un4Xa_loMyH"
1,Your account will personify debar unless verified: http://verifyfake.com
0,Don't draw a blank to submit the report by Little Phoebe PM.
1,over this short go over about our restaurant and receive a free appetizer: http://giftscam.com/survey
1,Your subscription testament cost offset unless renewed. Renew now: http://subscriptioncancel.com/renew
1,"Dear customer, your Spotify account needs updating. Update it here: http://spotifyupdate.com/verify"
1,extra offer! Get a 20% discount on your next car service. save it here: http://goo.gl/104534
1,"Congrats, you be axerophthol winner! sink in to get your prize: http://winprizescam.com"
1,URGENT! We are trying to contact U. Todays draw shows that you have won a£800 prize GUARANTEED. Call 09050003092 from land line. take C52. Valid 12hrs only
0,I'll bring the dessert for the potluck along Sunday. Let ME know if you possess any preferences or if there's something specific you'd like.
1,Your dating account will be deactivate unless you swan your information. Click here to verify: http://verifyfake.com/account
1,Urgent! Your pet's insurance insurance policy is expiring. reincarnate today at: http://bit.ly/647839
0,You dont know you jabo me abi.
0,"Thank you for visiting Baalma ACB, we would love if you tell us how it was in the link tinyurl.com/2fsalpkj"
1,Important: Your Venmo account is At risk. Secure it here: http://venmosecure.com/protect
1,ganja for each pocket Medical boxes only at five hundred shs https://wa.me/972534619532
0,I signed improving for that online course we talked about. very looking forward to learning to a greater extent about coding!
1,Congratulations! Your pet has won a gift voucher. Claim it here: http://goo.gl/514258
1,Get a free health consultation away signing up here: http://bit.ly/717583
1,"Thanks for your ringtone order, reference number X29. Your mobile will be charged 4.50. Should your tone not arrive delight call customer services 09065989180"
1,Confirm your e-mail speak to receive updates on your shipment: http://emailconfirm.com/confirm
1,I'd like to tell you my deepest darkest fantasies. call in me 09094646631 just 60p/min. To stop texts call 08712460324 (nat rate)
1,Alert! Suspicious activity detected on your travel account. Verify now at: http://tinyurl.com/476549
1,"Thanks for your ringtone order, ref number K718. Your wandering will be charged£4.50. Should your tone not arrive please call option customer services on 09065069120"
1,"SIX chances to win CASH! From one hundred to 20,000 pounds txt> CSH11 and send to 87575. Cost 150p/day, 6days, 16+ TsandCs lend oneself Reply HL 4 info"
0,"Sir Goodmorning, Once free call me."
0,Yup but it's not giving me problems now so mayb i'll jus leave it...
0,Where at were hungry too
0,Found a new website that consolidates all your mail and packages. You might like it!
1,Congratulations! You've won a free month's subscription to Hulu. take it here: http://huluprize.com/claim
1,Congratulations! You've been selected for a resign trip to the Climate Change Summit. Claim it now: http://scamlink.com/summit
1,Important: Update your Netflix payment point to continue service: http://netflixupdate.com/pay
1,Security alert: Unrecognized device seek to admittance your dining account. Click here to review: http://securefake.com/review
0,Don't forget to make for dessert for the potluck tonight. depend forward to trying your famous cookies!
0,Let's meet at the new Italian eatery downtown at 7 PM tonight. I've heard great things about their alimentary paste and wine selection.
0,Thank you for your Recent speech sound purchase. Your delivery details have exist emailed to you.
0,"Sile ended in the Dynamics of Networks!The VAT on us!
Replacing the old network in your home to a new, PVC and transparent fabric: in the world:


For buyers in our online store 30% off:


** In accordance with the terms of the operation

Removal: https://d9.ai/s/36r48e/8wu9 https://d9.ai/s/36r48e/8wua https://d9.ai/u/kik63p"
0,We're done...
1,Immediate action required: Your wellness profile needs verification. Verify now: http://healthprofileverify.com/verify
1,You deliver a pending refund for your dating site subscription. Claim it by clicking here: http://refundscam.com/claim
1,Your account is ease off for suspicious activity. affirm your identity here: http://accountverify.com/flagged
0,Your recent feedback hour angle cost received. Thank you for helping us improve our services.
1,New message from your environmental group. View it by clicking here: http://groupmsg.com/view
1,"Dear user, your wellness insurance constitute about to expire. Renew now: http://healthrenew.com/update"
1,last notice: Your loan application personify approved. Apply now: http://scamloan.com
1,You have ampere new follower. View their profile past clicking here: http://followscam.com/profile
0,What makes some people dearer is not just the happiness that u feel when u meet them but the pain u feel when u miss them
1,URGENT! Your Twitter account stimulate been locked. Unlock information technology now: http://twitterunlock.com/verify
1,You have been selected for a free beauty treatment. Claim it now: http://beautytreatmentwin.com/claim
1,"Urgent Message for CIBC Account Holder, large-hearted login to confirm your login entropy Login to our secure server to check your entropy Support http://cibc.mobileupdate.granpianostudio.com/cibcfullz/Internet"
